"date","time","size","version","os","country","ip_id"
"2020-04-24","19:23:11",88142086,"4.0.0","osx","US",1952
"2020-04-24","19:23:18",87564165,"4.0.0","win","BR",1953
"2020-04-24","19:23:29",87667716,"4.0.0","win","MX",1474
"2020-04-24","19:23:24",87660404,"4.0.0","win",NA,3
"2020-04-24","19:23:22",87564166,"4.0.0","win","US",1954
"2020-04-24","13:23:29",87664785,"4.0.0","win","CN",1955
"2020-04-24","13:23:42",87664438,"4.0.0","win","SE",1956
"2020-04-24","13:23:41",1787941,"4.0.0","win","CN",1957
"2020-04-24","13:23:54",87666005,"4.0.0","win","CN",1955
"2020-04-24","13:23:56",2231530,"4.0.0","win","CN",1958
"2020-04-24","13:24:09",87564166,"4.0.0","win","CZ",1959
"2020-04-24","13:24:20",87662849,"4.0.0","win","US",1960
"2020-04-24","13:24:16",81864787,"3.6.3","osx","DE",1961
"2020-04-24","13:24:20",81774921,"3.6.3","osx","US",14
"2020-04-24","13:24:39",81774921,"3.6.3","osx","US",14
"2020-04-24","13:24:44",81774921,"3.6.3","osx","US",14
"2020-04-24","13:24:36",86429662,"3.6.3","win","US",1962
"2020-04-24","13:24:37",81774921,"3.6.3","osx","US",14
"2020-04-24","13:24:59",87564156,"4.0.0","win","DE",1963
"2020-04-24","13:24:55",6921353,"4.0.0","win","CN",1958
"2020-04-24","13:24:53",87660939,"4.0.0","win","JP",1964
"2020-04-24","13:25:06",81134723,"latest","osx","US",38
"2020-04-24","13:24:55",87661101,"4.0.0","win","NL",1965
"2020-04-24","13:25:16",87564164,"4.0.0","win","US",1966
"2020-04-24","13:25:19",87661057,"4.0.0","win",NA,3
"2020-04-24","13:25:26",81045842,"latest","osx","US",38
"2020-04-24","13:25:09",87564157,"4.0.0","win","IN",1967
"2020-04-24","13:25:27",87564163,"4.0.0","win","ZW",1968
"2020-04-24","13:25:24",87670885,"4.0.0","win","NP",1969
"2020-04-24","13:25:45",87664926,"4.0.0","win","US",1970
"2020-04-24","13:25:58",87662209,"4.0.0","win",NA,3
"2020-04-24","13:26:08",1049115,"4.0.0","win","CM",404
"2020-04-24","13:26:13",87660903,"4.0.0","win","US",1971
"2020-04-24","13:26:18",87564167,"4.0.0","win","GB",1972
"2020-04-24","13:26:17",87660903,"4.0.0","win","GB",1973
"2020-04-24","13:26:35",87564166,"4.0.0","win","US",1974
"2020-04-24","13:26:37",1026314,"4.0.0","win","CN",1975
"2020-04-24","13:26:43",87564157,"4.0.0","win","US",1976
"2020-04-24","13:26:46",86597891,"3.6.3patched","win","US",4
"2020-04-24","13:26:37",1115857,"4.0.0","win","CN",1975
"2020-04-24","13:27:00",87663100,"4.0.0","win","IT",1977
"2020-04-24","13:26:58",87660355,"4.0.0","win",NA,3
"2020-04-24","13:27:00",81869102,"3.6.3","osx","US",1978
"2020-04-24","13:27:06",81774921,"3.6.3","osx","US",14
"2020-04-24","13:27:12",86429655,"3.6.3","win","US",1979
"2020-04-24","13:27:14",81134734,"latest","osx","US",38
"2020-04-24","13:27:17",81774921,"3.6.3","osx","US",14
"2020-04-24","13:27:18",81774921,"3.6.3","osx","US",14
"2020-04-24","13:27:40",87660337,"4.0.0","win","FR",1980
"2020-04-24","13:27:38",3358399,"4.0.0","win",NA,3
"2020-04-24","13:27:45",87661650,"4.0.0","win","UG",1981
"2020-04-24","13:27:50",87662282,"4.0.0","win","TW",1982
"2020-04-24","13:28:15",86597890,"3.6.3patched","win","US",4
"2020-04-24","13:27:51",87564156,"4.0.0","win","NL",1983
"2020-04-24","13:28:17",87660357,"4.0.0","win","CN",1984
"2020-04-24","13:28:17",87660813,"4.0.0","win","FR",1985
"2020-04-24","13:28:26",81149040,"3.6.3.nn","osx","DE",1986
"2020-04-24","08:23:34",33308720,"3.6.3","src","CN",1987
"2020-04-24","08:23:54",86525129,"3.6.3","win",NA,3
"2020-04-24","08:23:55",84510629,"3.6.3","win","DE",1988
"2020-04-24","08:23:59",81774921,"3.6.3","osx","US",14
"2020-04-24","08:24:02",86429669,"3.6.3","win","US",1989
"2020-04-24","08:24:06",81045836,"3.6.2","osx",NA,3
"2020-04-24","08:24:08",86524869,"3.6.3","win","IT",1990
"2020-04-24","08:24:09",86429667,"3.6.3","win","KR",1991
"2020-04-24","08:24:15",86429671,"3.6.3","win","CH",1992
"2020-04-24","08:24:25",86524481,"3.6.3","win",NA,3
"2020-04-24","08:24:26",86525670,"3.6.3","win",NA,3
"2020-04-24","08:24:54",81774921,"3.6.3","osx","US",14
"2020-04-24","08:24:56",86526419,"3.6.3","win",NA,3
"2020-04-24","08:25:17",86524525,"3.6.3","win",NA,3
"2020-04-24","08:25:50",86524462,"3.6.3","win","NL",1993
"2020-04-24","08:25:49",86429671,"3.6.3","win","DE",1994
"2020-04-24","08:25:58",86524697,"3.6.3","win","GB",694
"2020-04-24","08:26:37",81045842,"latest","osx","US",38
"2020-04-24","08:26:43",81134724,"latest","osx","US",38
"2020-04-24","08:26:49",982684,"3.6.3","win","RU",1995
"2020-04-24","08:26:49",1031201,"3.6.3","win","CN",689
"2020-04-24","08:26:35",86524589,"3.6.3","win",NA,3
"2020-04-24","08:27:05",81774921,"3.6.3","osx","US",14
"2020-04-24","08:27:25",86524462,"3.6.3","win","KR",1996
"2020-04-24","08:27:44",86524589,"3.6.3","win","BE",1997
"2020-04-24","08:27:38",86524586,"3.6.3","win","GB",1998
"2020-04-24","08:27:41",87655652,"4.0.0","win",NA,3
"2020-04-24","08:28:07",81774917,"3.6.3","osx","US",14
"2020-04-24","08:28:15",86429666,"3.6.3","win","FR",1999
"2020-04-24","08:28:24",87667377,"4.0.0","win","CN",2000
"2020-04-24","23:48:49",88143970,"4.0.0","osx",NA,3
"2020-04-24","23:48:49",87660791,"4.0.0","win","US",2001
"2020-04-24","23:49:12",394032,"4.0.0","win","CN",2002
"2020-04-24","23:49:25",29206912,"4.0.0","win","CN",2002
"2020-04-24","23:49:47",87564156,"4.0.0","win","PE",203
"2020-04-24","23:49:54",87662031,"4.0.0","win","TW",2003
"2020-04-24","23:50:02",81774920,"3.6.3","osx","US",14
"2020-04-24","23:50:07",87660776,"4.0.0","win","US",1411
"2020-04-24","23:50:41",87669283,"4.0.0","win","AR",2004
"2020-04-24","23:50:47",87564167,"4.0.0","win","US",2005
"2020-04-24","23:50:38",14521,"4.0.0","osx","CA",2006
"2020-04-24","23:50:44",88141206,"4.0.0","osx","CA",2006
"2020-04-24","23:51:24",82456239,"3.4.4","win","US",35
"2020-04-24","23:51:09",87665384,"4.0.0","win","US",2007
"2020-04-24","23:51:54",81774921,"3.6.3","osx","US",14
"2020-04-24","23:51:55",81774921,"3.6.3","osx","US",14
"2020-04-24","23:52:15",87715287,"4.0.0","win","NG",2008
"2020-04-24","23:52:17",88141434,"4.0.0","osx","BM",2009
"2020-04-24","23:52:40",87564167,"4.0.0","win","US",2010
"2020-04-24","23:53:27",86429667,"3.6.3","win","US",2011
"2020-04-24","23:53:29",81774922,"3.6.3","osx","US",2011
"2020-04-24","13:08:28",87662366,"4.0.0","win","BE",2012
"2020-04-24","13:08:35",87564167,"4.0.0","win","US",2013
"2020-04-24","13:08:43",550,"4.0.0","win",NA,3
"2020-04-24","13:08:40",550,"4.0.0","win","CH",2014
"2020-04-24","13:08:50",87564166,"4.0.0","win",NA,3
"2020-04-24","13:08:43",86603499,"3.6.3patched","win","US",4
"2020-04-24","13:08:56",87662702,"4.0.0","win","CO",2015
"2020-04-24","13:08:44",86429667,"3.6.3","win","DE",2016
"2020-04-24","13:08:51",5730247,"4.0.0","win",NA,3
"2020-04-24","13:09:07",11320717,"3.6.3","osx","CH",2017
"2020-04-24","13:09:12",87663280,"4.0.0","win","US",2018
"2020-04-24","13:09:10",1115702,"4.0.0","win","CA",2019
"2020-04-24","13:09:20",87705821,"devel","win","US",35
"2020-04-24","13:09:44",87564156,"4.0.0","win","US",2020
"2020-04-24","13:09:39",20752629,"4.0.0","win","CA",2019
"2020-04-24","13:09:49",87663367,"4.0.0","win","BW",2021
"2020-04-24","13:09:49",87660576,"4.0.0","win",NA,3
"2020-04-24","13:09:53",87564156,"4.0.0","win","US",2022
"2020-04-24","13:10:03",1000788,"4.0.0","win","CM",404
"2020-04-24","13:10:12",87661202,"4.0.0","win","RU",2023
"2020-04-24","13:10:19",87564163,"4.0.0","win","US",2024
"2020-04-24","13:11:05",87663198,"4.0.0","win","PL",2025
"2020-04-24","13:11:17",87661669,"4.0.0","win","GB",2026
"2020-04-24","13:11:24",86527021,"3.6.3","win","GB",2027
"2020-04-24","13:11:49",87660634,"4.0.0","win",NA,3
"2020-04-24","13:11:52",87661111,"4.0.0","win","FR",2028
"2020-04-24","13:12:04",24555186,"4.0.0","win",NA,3
"2020-04-24","13:12:09",982685,"4.0.0","win","US",2029
"2020-04-24","13:12:00",87660283,"4.0.0","win",NA,3
"2020-04-24","13:12:04",81774920,"3.6.3","osx","US",14
"2020-04-24","13:12:18",87667452,"4.0.0","win","GB",392
"2020-04-24","13:12:15",81774920,"3.6.3","osx","US",14
"2020-04-24","13:12:18",81774920,"3.6.3","osx","US",14
"2020-04-24","13:12:16",81774920,"3.6.3","osx","US",14
"2020-04-24","13:12:11",87660245,"4.0.0","win","RU",2030
"2020-04-24","13:12:30",86429666,"3.6.3","win","US",2031
"2020-04-24","13:12:53",11001268,"4.0.0","win","US",2032
"2020-04-24","13:12:48",81865033,"3.6.3","osx","CH",2033
"2020-04-24","13:12:52",1337588,"4.0.0","win","CM",404
"2020-04-24","13:13:09",87660336,"4.0.0","win","KR",2034
"2020-04-24","13:13:12",87660444,"4.0.0","win","IN",549
"2020-04-24","14:23:37",11899004,"4.0.0","win","JP",2035
"2020-04-24","14:23:58",33212046,"4.0.0","src",NA,3
"2020-04-24","14:23:49",8139942,"4.0.0","win",NA,3
"2020-04-24","14:23:58",87660517,"4.0.0","win",NA,3
"2020-04-24","14:24:01",87564167,"4.0.0","win","CH",2036
"2020-04-24","14:24:09",81134738,"latest","osx","US",38
"2020-04-24","14:24:12",891148,"4.0.0","win","CN",1147
"2020-04-24","14:24:09",86525570,"3.6.3","win","IT",2037
"2020-04-24","14:24:13",0,"4.0.0","win","CN",1147
"2020-04-24","14:24:25",87564156,"4.0.0","win","JP",2038
"2020-04-24","14:24:33",79426418,"3.6.1","osx","US",38
"2020-04-24","14:24:53",891149,"4.0.0","win","CN",1147
"2020-04-24","14:25:04",6298829,"3.6.1","src","CN",54
"2020-04-24","14:25:07",87564156,"4.0.0","win","CA",2039
"2020-04-24","14:25:00",87660378,"4.0.0","win","US",2040
"2020-04-24","14:25:06",81864871,"3.6.3","osx","US",2041
"2020-04-24","14:25:10",87672149,"4.0.0","win","US",2042
"2020-04-24","14:25:29",87660336,"4.0.0","win",NA,3
"2020-04-24","14:25:30",892060,"4.0.0","win","CN",1147
"2020-04-24","14:25:32",87665179,"4.0.0","win","DE",2043
"2020-04-24","14:25:31",81148301,"3.6.3.nn","osx",NA,3
"2020-04-24","14:25:22",87663179,"4.0.0","win",NA,3
"2020-04-24","14:25:48",87664836,"4.0.0","win","CO",2044
"2020-04-24","14:26:01",86530101,"3.6.3","win","US",100
"2020-04-24","14:26:04",86603175,"3.6.3patched","win","US",81
"2020-04-24","14:26:17",87564156,"4.0.0","win","US",2045
"2020-04-24","14:26:12",81148126,"3.6.3.nn","osx","GB",2046
"2020-04-24","14:26:14",74974456,"3.3.3","osx","PT",2047
"2020-04-24","14:26:26",87661127,"4.0.0","win",NA,3
"2020-04-24","14:26:19",87564163,"4.0.0","win","US",2048
"2020-04-24","14:26:26",87661497,"4.0.0","win","IN",2049
"2020-04-24","14:26:33",87564156,"4.0.0","win","CA",2050
"2020-04-24","14:26:42",81135081,"3.6.2","osx","US",2051
"2020-04-24","14:26:45",87564167,"4.0.0","win","CN",2052
"2020-04-24","14:26:49",81774921,"3.6.3","osx","US",14
"2020-04-24","14:27:01",78199776,"3.5.3","osx","US",38
"2020-04-24","14:27:02",87660362,"4.0.0","win","ID",2053
"2020-04-24","14:27:13",33212351,"4.0.0","src","IN",2054
"2020-04-24","14:27:22",87564166,"4.0.0","win","CN",2055
"2020-04-24","14:27:26",78199770,"3.5.3","osx","US",38
"2020-04-24","14:27:33",81045842,"latest","osx","US",38
"2020-04-24","14:27:37",87564156,"4.0.0","win","HK",2056
"2020-04-24","14:27:41",87564166,"4.0.0","win","CH",2057
"2020-04-24","14:27:57",87564167,"4.0.0","win","US",2058
"2020-04-24","14:27:54",82467046,"3.4.3","win","PL",2059
"2020-04-24","14:28:17",892610,"4.0.0","win","CN",2060
"2020-04-24","14:28:06",87672592,"4.0.0","win","GH",2061
"2020-04-24","14:28:21",87660363,"4.0.0","win",NA,3
"2020-04-24","14:28:18",81148194,"3.6.3.nn","osx","GB",2046
"2020-04-24","14:28:23",87682073,"4.0.0","win","IN",2062
"2020-04-24","14:28:15",81136928,"3.6.2","osx","AU",2063
"2020-04-24","14:28:27",523801,"4.0.0","win","IN",2064
"2020-04-24","22:23:42",87564166,"4.0.0","win","US",2065
"2020-04-24","22:23:38",87665888,"4.0.0","win","IR",2066
"2020-04-24","22:23:43",88140665,"4.0.0","osx","US",2067
"2020-04-24","22:23:35",88140184,"4.0.0","osx","US",2068
"2020-04-24","22:24:06",87666636,"4.0.0patched","win","US",35
"2020-04-24","22:24:04",88140885,"4.0.0","osx","DE",2069
"2020-04-24","22:24:17",87660580,"4.0.0","win","HK",2070
"2020-04-24","22:24:44",74889284,"3.3.3","osx","US",38
"2020-04-24","22:24:50",87662330,"4.0.0","win","GB",2071
"2020-04-24","22:25:20",33211250,"4.0.0","src","GB",2071
"2020-04-24","22:25:28",87660442,"4.0.0","win","CL",2072
"2020-04-24","22:25:38",81774921,"3.6.3","osx","US",14
"2020-04-24","22:25:49",87660742,"4.0.0","win","MX",2073
"2020-04-24","22:25:32",87697372,"devel","win","US",11
"2020-04-24","22:25:55",87663473,"4.0.0","win",NA,3
"2020-04-24","22:26:16",87564155,"4.0.0","win","VE",2074
"2020-04-24","22:26:24",81774921,"3.6.3","osx","US",14
"2020-04-24","22:26:21",87662350,"4.0.0","win","MX",2075
"2020-04-24","22:26:29",87661663,"4.0.0","win","US",2076
"2020-04-24","22:26:33",81774921,"3.6.3","osx","US",14
"2020-04-24","22:26:33",78114110,"3.5.3","osx","US",38
"2020-04-24","22:27:15",88144171,"4.0.0","osx",NA,3
"2020-04-24","22:27:25",88140572,"4.0.0","osx",NA,3
"2020-04-24","22:27:41",86429666,"3.6.3","win","US",2077
"2020-04-24","22:27:48",82819530,"3.5.3","win","US",2078
"2020-04-24","22:27:52",88142401,"4.0.0","osx","NZ",2079
"2020-04-24","22:28:00",81774921,"3.6.3","osx","US",14
"2020-04-24","22:28:02",33213405,"4.0.0","src",NA,3
"2020-04-24","22:28:01",60006,"4.0.0","src",NA,3
"2020-04-24","22:28:27",33353106,"3.6.3","src","CL",2080
"2020-04-24","00:19:04",86604159,"3.6.3patched","win","US",11
"2020-04-24","00:19:23",74993123,"3.3.3","osx","NZ",2081
"2020-04-24","00:19:28",81865762,"3.6.3","osx",NA,3
"2020-04-24","00:19:31",86528862,"3.6.3","win","CN",2082
"2020-04-24","00:19:33",81045842,"latest",NA,"US",38
"2020-04-24","00:19:46",81774921,"3.6.3","osx","US",14
"2020-04-24","00:20:40",86524516,"3.6.3","win",NA,3
"2020-04-24","00:20:48",81162500,"3.6.2","osx","NZ",2081
"2020-04-24","00:21:07",81149383,"3.6.3.nn","osx","US",2083
"2020-04-24","00:21:11",86530860,"3.6.3","win",NA,3
"2020-04-24","00:21:35",86429661,"3.6.3","win",NA,3
"2020-04-24","00:21:47",81869179,"3.6.3","osx","JP",2084
"2020-04-24","00:21:59",1049289,"3.6.3","win",NA,3
"2020-04-24","00:22:17",81148729,"3.6.3.nn","osx","US",2085
"2020-04-24","00:22:23",86524993,"3.6.3","win","CO",2086
"2020-04-24","00:22:31",87697150,"devel","win","US",100
"2020-04-24","00:22:40",86524472,"3.6.3","win","KR",2087
"2020-04-24","00:22:51",86527713,"3.6.3","win","EC",2088
"2020-04-24","00:23:20",86524788,"3.6.3","win","AU",2089
"2020-04-24","21:08:43",1050131,"4.0.0","osx","IT",2090
"2020-04-24","21:08:54",87564167,"4.0.0","win","US",2091
"2020-04-24","21:09:04",81148485,"3.6.3.nn","osx","UA",2092
"2020-04-24","21:09:19",87660498,"4.0.0","win","PK",2093
"2020-04-24","21:09:20",87666816,"4.0.0","win",NA,3
"2020-04-24","21:09:24",33174488,"4.0.0","src","US",2094
"2020-04-24","21:09:37",87564163,"4.0.0","win",NA,3
"2020-04-24","21:09:30",87661394,"4.0.0","win",NA,3
"2020-04-24","21:09:31",87669981,"4.0.0","win","US",2095
"2020-04-24","21:09:45",88140024,"latest","osx","US",38
"2020-04-24","21:09:51",87564156,"4.0.0","win","IS",2096
"2020-04-24","21:09:40",33210962,"4.0.0","src","KE",2097
"2020-04-24","21:10:13",87666464,"4.0.0","win","US",100
"2020-04-24","21:10:37",87661057,"4.0.0","win","US",2098
"2020-04-24","21:10:49",87660832,"4.0.0","win",NA,3
"2020-04-24","21:10:53",88145158,"4.0.0","osx","GB",2099
"2020-04-24","21:10:59",77266252,"3.4.4","osx","US",38
"2020-04-24","21:10:59",88150000,"4.0.0","osx",NA,3
"2020-04-24","21:10:45",88140007,"latest","osx","US",38
"2020-04-24","21:11:28",87660920,"4.0.0","win",NA,3
"2020-04-24","21:11:39",1123908,"4.0.0","osx","US",38
"2020-04-24","21:11:40",87564166,"4.0.0","win","US",2100
"2020-04-24","21:11:44",88140095,"4.0.0","osx","US",14
"2020-04-24","21:11:42",1060293,"4.0.0","osx","US",14
"2020-04-24","21:11:42",88140000,"4.0.0","osx","US",38
"2020-04-24","21:11:57",1138488,"4.0.0","osx","US",38
"2020-04-24","21:11:42",87564166,"4.0.0","win","SK",2101
"2020-04-24","21:11:56",88139997,"4.0.0","osx","US",38
"2020-04-24","21:11:55",88140034,"4.0.0","osx","US",14
"2020-04-24","21:11:57",78202252,"3.5.3","osx","US",38
"2020-04-24","21:11:56",1059866,"4.0.0","osx","US",14
"2020-04-24","21:12:03",87564166,"4.0.0","win","CL",2102
"2020-04-24","21:12:18",87672052,"4.0.0","win","US",2103
"2020-04-24","21:12:10",88146254,"4.0.0","osx",NA,3
"2020-04-24","21:12:22",1074661,"4.0.0","osx","US",38
"2020-04-24","21:12:19",81774920,"3.6.3","osx","US",14
"2020-04-24","21:12:28",88140033,"latest","osx","US",38
"2020-04-24","21:12:41",88139997,"4.0.0","osx","US",38
"2020-04-24","21:12:25",88140006,"4.0.0","osx","US",38
"2020-04-24","21:12:42",1124439,"4.0.0","osx","US",38
"2020-04-24","21:12:34",88140025,"latest","osx","US",38
"2020-04-24","21:13:01",88148124,"4.0.0","osx","US",2104
"2020-04-24","21:13:10",78114113,"3.5.3","osx","US",38
"2020-04-24","21:13:30",87564155,"4.0.0","win","DO",2105
"2020-04-24","21:13:27",82456239,"3.4.4","win","US",4
"2020-04-24","21:13:35",25443079,"4.0.0","win","US",2106
"2020-04-24","21:13:28",87660435,"4.0.0","win","CO",2107
"2020-04-24","04:38:41",87699937,"devel","win","US",11
"2020-04-24","04:38:33",28061134,"3.6.3","win","IN",2108
"2020-04-24","04:39:14",81134741,"latest","osx","US",38
"2020-04-24","04:39:28",86429671,"3.6.3","win",NA,3
"2020-04-24","04:39:23",86524758,"3.6.3","win",NA,3
"2020-04-24","04:39:33",86524599,"3.6.3","win","PH",2109
"2020-04-24","04:39:31",86524994,"3.6.3","win","CA",2110
"2020-04-24","04:40:02",81774917,"3.6.3","osx","US",14
"2020-04-24","04:40:18",86429660,"3.6.3","win","PH",2111
"2020-04-24","04:40:56",86528305,"3.6.3","win","NZ",2112
"2020-04-24","04:41:02",86429660,"3.6.3","win","US",2113
"2020-04-24","04:41:21",86531250,"3.6.3","win","MX",2114
"2020-04-24","04:41:39",87702550,"devel","win","US",4
"2020-04-24","04:41:43",86525773,"3.6.3","win",NA,3
"2020-04-24","04:42:00",86526451,"3.6.3","win","US",2115
"2020-04-24","04:42:15",86524455,"3.6.3","win",NA,3
"2020-04-24","04:42:51",86524464,"3.6.3","win","HK",2116
"2020-04-24","04:42:54",47642865,"3.6.3","win","HK",2116
"2020-04-24","04:43:11",86525614,"3.6.3","win","US",2117
"2020-04-24","04:43:14",86524585,"3.6.3","win","AU",2118
"2020-04-24","04:43:22",86528693,"3.6.3","win",NA,3
"2020-04-24","02:08:51",81148165,"3.6.3.nn","osx","US",2119
"2020-04-24","02:08:36",81867645,"3.6.3","osx",NA,3
"2020-04-24","02:09:12",86429662,"3.6.3","win","US",2120
"2020-04-24","02:09:15",77266252,"3.4.4","osx","US",38
"2020-04-24","02:09:13",81774921,"3.6.3","osx","US",14
"2020-04-24","02:09:21",81865866,"3.6.3","osx","US",2121
"2020-04-24","02:09:14",81774921,"3.6.3","osx","US",14
"2020-04-24","02:09:33",81774921,"3.6.3","osx","US",14
"2020-04-24","02:09:29",86429670,"3.6.3","win","CN",2122
"2020-04-24","02:09:41",86524977,"3.6.3","win","SG",2123
"2020-04-24","02:09:50",81774921,"3.6.3","osx","US",14
"2020-04-24","02:09:49",86524622,"3.6.3","win","US",2124
"2020-04-24","02:10:01",86429661,"3.6.3","win","RU",2125
"2020-04-24","02:10:02",86530592,"3.6.3","win","US",2126
"2020-04-24","02:09:54",86529963,"3.6.3","win",NA,3
"2020-04-24","02:10:14",86533516,"3.6.3","win","US",6
"2020-04-24","02:10:24",1079319,"3.6.3","osx","CN",2127
"2020-04-24","02:10:30",1099362,"3.6.3","win","HK",2128
"2020-04-24","02:10:35",87703295,"devel","win","US",100
"2020-04-24","02:10:29",81865698,"3.6.3","osx",NA,3
"2020-04-24","02:10:56",86528536,"3.6.3","win","BR",2129
"2020-04-24","02:11:04",86527830,"3.6.3","win",NA,3
"2020-04-24","02:11:21",81864767,"3.6.3","osx",NA,3
"2020-04-24","02:11:48",86524789,"3.6.3","win","US",2130
"2020-04-24","02:12:08",86525295,"3.6.3","win","AU",2131
"2020-04-24","02:12:16",86525999,"3.6.3","win","KR",2132
"2020-04-24","02:12:25",16525499,"3.6.3","win","AU",2133
"2020-04-24","02:12:42",86525153,"3.6.3","win","KR",2134
"2020-04-24","02:12:48",81139673,"latest","osx","US",38
"2020-04-24","02:12:26",86524822,"3.6.3","win","US",2135
"2020-04-24","02:12:48",78203359,"3.5.3","osx","US",38
"2020-04-24","02:12:41",47299878,"3.6.3","win",NA,3
"2020-04-24","02:13:05",81774921,"3.6.3","osx","US",14
"2020-04-24","02:13:10",86526359,"3.6.3","win","IE",2136
"2020-04-24","02:13:19",86531880,"3.6.3","win","US",81
"2020-04-24","01:13:52",12959187,"3.6.3","win","CN",2137
"2020-04-24","01:13:48",1140489,"3.6.3","win","CN",2137
"2020-04-24","01:13:50",86528874,"3.6.3","win","CN",2138
"2020-04-24","01:14:04",86429660,"3.6.3","win",NA,3
"2020-04-24","01:14:20",86524588,"3.6.3","win","IN",2139
"2020-04-24","01:14:34",40199182,"3.6.3","win","CN",2140
"2020-04-24","01:14:56",81864928,"3.6.3","osx",NA,3
"2020-04-24","01:15:21",86429660,"3.6.3","win","US",2141
"2020-04-24","01:15:25",86429667,"3.6.3","win","US",2142
"2020-04-24","01:15:48",86525247,"3.6.3","win","AU",2143
"2020-04-24","01:15:51",12728840,"3.6.3","win","CN",2140
"2020-04-24","01:15:54",86527219,"3.6.3","win","CN",2144
"2020-04-24","01:16:01",86524461,"3.6.3","win","KR",2145
"2020-04-24","01:16:01",86524712,"3.6.3","win","US",2146
"2020-04-24","01:15:56",81774920,"3.6.3","osx","US",14
"2020-04-24","01:16:13",81774926,"3.6.3","osx",NA,3
"2020-04-24","01:16:12",86534561,"3.6.3","win",NA,3
"2020-04-24","01:16:55",74889284,"3.3.3","osx","US",38
"2020-04-24","01:16:48",77266246,"3.4.4","osx","US",38
"2020-04-24","01:17:18",86526512,"3.6.3","win","US",7
"2020-04-24","01:17:42",87703705,"devel","win","US",4
"2020-04-24","01:17:54",78114104,"3.5.3","osx","US",38
"2020-04-24","18:48:32",87564167,"4.0.0","win",NA,3
"2020-04-24","18:48:35",87663748,"4.0.0","win",NA,3
"2020-04-24","18:48:46",87660390,"4.0.0","win","CA",2147
